id,email,first_name,last_name,phone,registration_date,total_orders,total_returns,return_rate,fraud_score,risk_level,is_blacklisted,created_at,_risk_profile
1393f70d-0787-4226-b095-d70513e879fb,xespinoza@example.net,Jason,Gardner,(866)904-8914x70629,2024-08-23T05:46:16.563000,4,1,0.25,0.0,low,False,2025-09-28T11:37:42.049000,low_risk
7caacbe9-c84a-4743-b602-07f7302b1415,carol01@example.org,Anna,Welch,001-636-777-4682x206,2025-08-10T07:31:33.854000,5,3,0.6,100.0,critical,False,2025-09-28T11:37:42.049000,low_risk
74c32a00-3c67-4e9d-91d5-1831b12cd650,thompsonkimberly@example.org,April,Lee,(445)518-9231,2024-08-02T15:53:57.388000,6,1,0.16666666666666666,0.0,low,False,2025-09-28T11:37:42.049000,low_risk
a508660c-1950-46d6-975c-a989fa8ba879,herringsusan@example.com,Scott,Charles,(314)753-4297,2024-08-15T14:31:07.765000,5,0,0.0,0.0,low,False,2025-09-28T11:37:42.050000,low_risk
e7c59e98-cc19-49c6-9d2d-804022aa110d,hlamb@example.com,Stacey,Gutierrez,868.805.5079,2025-03-13T04:38:17.491000,3,1,0.3333333333333333,66.66666666666666,high,False,2025-09-28T11:37:42.050000,low_risk
fc98034a-8555-4ec9-b9b4-eb5f24ffb0d4,derekbaldwin@example.com,Steven,Bentley,(509)650-0913,2024-08-03T07:02:58.329000,5,1,0.2,0.0,low,False,2025-09-28T11:37:42.050000,low_risk
19ce3391-abe7-46e0-93e1-80e6ef4bcc8d,pallen@example.net,Sarah,Stevenson,496-233-6427,2025-03-08T05:23:10.367000,5,1,0.2,0.0,low,False,2025-09-28T11:37:42.050000,low_risk
35246761-c5bd-48e3-8d7e-348d6ed2fa1f,cathymontgomery@example.com,Dylan,Smith,+1-776-784-7948x20320,2025-07-06T01:23:15.750000,5,1,0.2,0.0,low,False,2025-09-28T11:37:42.050000,low_risk
afc24a24-a0c9-411b-adb8-44a917a0ed30,roberto82@example.com,Larry,Hernandez,+1-865-942-9855x00837,2023-11-25T12:37:02.872000,5,0,0.0,0.0,low,False,2025-09-28T11:37:42.051000,low_risk
a6b97d7c-f028-49c7-afc4-ee9af8d578f8,jordanjennifer@example.net,Megan,Baldwin,001-316-442-3007x395,2025-05-06T06:30:14.372000,6,2,0.3333333333333333,66.66666666666666,high,False,2025-09-28T11:37:42.051000,low_risk
b270155d-5dc3-415c-9ca3-1dde0a89fbe7,tiffanylewis@example.net,Joseph,Griffin,+1-528-408-3747x16884,2025-01-05T13:43:39.853000,5,2,0.4,80.0,critical,False,2025-09-28T11:37:42.051000,low_risk
64df39f1-cfac-4ef8-9730-d43b57fbfb75,gregorywood@example.com,Richard,Taylor,001-386-556-2228x213,2024-10-14T17:44:53.171000,10,1,0.1,0.0,low,False,2025-09-28T11:37:42.051000,low_risk
362de9f7-d920-4157-b6be-3a9bc9583019,shawnmoreno@example.net,Patrick,Harrison,(268)357-1497x47176,2025-04-11T08:43:14.016000,9,0,0.0,0.0,low,False,2025-09-28T11:37:42.051000,low_risk
77456745-4c0a-414b-b542-69332fd900b4,gramos@example.org,John,Martin,452.846.0708x0147,2023-10-09T00:38:55.950000,5,0,0.0,0.0,low,False,2025-09-28T11:37:42.052000,low_risk
56ef3695-6c53-4276-a127-c08863c966f7,ellisonbrian@example.org,Jonathan,Harris,849.907.8875x62806,2025-09-10T14:07:34.927000,7,2,0.2857142857142857,0.0,low,False,2025-09-28T11:37:42.052000,low_risk
5bc524fe-3a1e-4895-b847-2eedbc83ee73,ojohnson@example.net,Jessica,Rodriguez,+1-789-226-0185,2025-02-28T16:23:41.661000,8,0,0.0,0.0,low,False,2025-09-28T11:37:42.052000,low_risk
b5823fa3-fffc-4e85-828c-ff2e34f983fd,ortegaclifford@example.org,Ronald,Estrada,273-532-3306,2024-10-24T11:06:43.184000,7,0,0.0,0.0,low,False,2025-09-28T11:37:42.052000,low_risk
f8ef781b-d018-4045-b752-3879c551508e,icampbell@example.net,Victor,Romero,001-317-468-7031,2024-04-06T22:45:16.212000,5,1,0.2,0.0,low,False,2025-09-28T11:37:42.052000,low_risk
f86968f0-721b-4222-855f-aff3de5418cf,gonzalescody@example.org,Debbie,Moyer,441.815.5988,2024-08-18T17:47:13.635000,8,1,0.125,0.0,low,False,2025-09-28T11:37:42.053000,low_risk
4462bbb7-f1f4-4636-99c8-9e50f6bf06b1,vanessa66@example.net,Kathy,Kirby,+1-986-700-5378x0067,2025-03-02T11:34:49.442000,5,0,0.0,0.0,low,False,2025-09-28T11:37:42.053000,low_risk
2dc9b1ba-4f36-4a42-8e8b-cdf88750b510,sheatracy@example.net,Michael,Wallace,001-820-884-5724x824,2025-03-22T10:33:53.599000,2,0,0.0,0.0,low,False,2025-09-28T11:37:42.053000,low_risk
7d29ba21-725f-4b29-b671-a583251bd187,johnsonsamantha@example.com,David,Conrad,8745287433,2023-12-03T12:11:45.023000,5,1,0.2,0.0,low,False,2025-09-28T11:37:42.053000,low_risk
31d460d0-aa63-4f2f-bae7-a125d6c61dd6,cameronchristine@example.org,Lisa,Moore,001-435-561-1277x267,2025-01-23T07:09:32.991000,2,0,0.0,0.0,low,False,2025-09-28T11:37:42.053000,low_risk
85bd421d-11da-4df8-a40a-30e504d080c0,hmanning@example.net,Michelle,Thomas,983-789-9275x91825,2025-07-22T00:42:07.322000,2,1,0.5,100.0,critical,False,2025-09-28T11:37:42.054000,low_risk
e6808f70-8780-4f70-8717-ed2ffbff9bd6,boydlinda@example.com,Noah,White,865-970-1159,2025-08-17T14:19:33.458000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.054000,low_risk
29d4261d-c577-4d68-863b-f8b7ed4876b9,sharonking@example.org,Carol,Edwards,961-541-9797,2025-01-08T15:18:31.463000,5,1,0.2,0.0,low,False,2025-09-28T11:37:42.054000,low_risk
f147eb97-d598-47dc-af2e-c0171b777302,zroberts@example.net,Alan,Lopez,(467)822-5044x561,2025-01-12T16:28:42.975000,6,2,0.3333333333333333,66.66666666666666,high,False,2025-09-28T11:37:42.054000,low_risk
d19c3586-8b3d-47ad-b185-12254f2929e0,sergiomendez@example.org,Carolyn,Wu,+1-933-225-8351x65748,2024-11-21T07:38:19.234000,2,0,0.0,0.0,low,False,2025-09-28T11:37:42.054000,low_risk
38be90ba-5dfd-4680-b493-055520e48f73,james10@example.net,Jessica,Robinson,(257)563-0928x5795,2023-12-22T17:30:47.218000,10,0,0.0,0.0,low,False,2025-09-28T11:37:42.054000,low_risk
cb492aeb-46d4-400b-b996-c4a3347fa655,lowerydana@example.net,Jerry,Adkins,654-849-0932,2025-06-03T23:26:54.691000,6,2,0.3333333333333333,66.66666666666666,high,False,2025-09-28T11:37:42.055000,low_risk
bacd3f05-530b-4603-ac08-d4d388cc635b,scottclark@example.com,Robert,Hampton,505.541.8571,2025-01-07T10:07:32.195000,0,0,0.0,0.0,low,False,2025-09-28T11:37:42.055000,low_risk
8bf70cf8-903d-4bad-adbc-394c2449c1e8,cheyennecarpenter@example.org,Edward,Griffin,(683)740-6372x81669,2024-06-09T13:23:11.886000,3,1,0.3333333333333333,66.66666666666666,high,False,2025-09-28T11:37:42.055000,low_risk
cd27d449-393f-497a-87a5-26729c175913,sbaldwin@example.org,Scott,Sherman,574-342-2284x4640,2025-02-04T02:43:04.501000,6,2,0.3333333333333333,66.66666666666666,high,False,2025-09-28T11:37:42.055000,low_risk
57e9e87b-50a8-46eb-838b-47e2bb42fe8f,richardkeith@example.org,John,Schwartz,001-742-986-2713x3736,2024-05-21T15:52:47.728000,5,0,0.0,0.0,low,False,2025-09-28T11:37:42.055000,low_risk
5282191a-41ec-411c-8e8b-26b89d9155c2,cjones@example.org,John,Alexander,001-747-648-4554x69638,2024-11-27T17:00:06.431000,5,0,0.0,0.0,low,False,2025-09-28T11:37:42.056000,low_risk
61310a82-b5be-4575-bc18-e18003c2b9a9,frankpatricia@example.org,Sydney,Martinez,001-535-685-0585x8976,2024-10-21T08:23:08.842000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.056000,low_risk
bd15d6aa-5abe-46c7-8f8d-56b09e7daed5,mstone@example.org,Pamela,Johnson,001-487-473-6934x62839,2023-12-13T12:32:18.009000,4,0,0.0,0.0,low,False,2025-09-28T11:37:42.056000,low_risk
4d0c4239-6cfe-4a06-9109-9a48d7409d28,waltersclifford@example.net,Sandra,Little,665-259-3778x38197,2024-12-31T12:55:48.716000,2,0,0.0,0.0,low,False,2025-09-28T11:37:42.056000,low_risk
551183fc-3ef1-48f6-b712-dda5a0275934,thomaslisa@example.org,Randy,Ayers,949.400.2813x84961,2025-06-12T02:56:41.980000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.056000,low_risk
a7e53e50-c6a8-4c8d-be99-3d93ee50881e,hsanchez@example.net,Erika,Romero,001-862-729-4985x0032,2024-08-16T18:11:42.272000,9,3,0.3333333333333333,66.66666666666666,high,False,2025-09-28T11:37:42.057000,low_risk
f90dedb9-e41f-42d3-a24f-e1d74b44d269,patrickgiles@example.com,Michelle,Pierce,(229)801-4588,2024-09-15T22:16:54.701000,6,0,0.0,0.0,low,False,2025-09-28T11:37:42.057000,low_risk
52fa7735-db54-4ad8-bf43-6f2d2893ffbc,matthewaustin@example.org,Michael,Campbell,001-439-768-5097x46646,2024-03-04T02:32:00.021000,0,0,0.0,0.0,low,False,2025-09-28T11:37:42.057000,low_risk
f42f1237-8d75-4235-b7c3-4bff3465fa5d,walter63@example.com,Jade,Hudson,(888)838-0865,2023-11-22T20:46:06.984000,6,2,0.3333333333333333,66.66666666666666,high,False,2025-09-28T11:37:42.057000,low_risk
ce1cdba5-d9f6-4ef8-a075-870e0019736b,zklein@example.com,Betty,Brown,943-827-6809,2025-08-04T17:52:51.711000,2,1,0.5,100.0,critical,False,2025-09-28T11:37:42.057000,low_risk
9cdab37b-2b98-44ed-b7a6-8aa8df32bd15,priscillavillegas@example.net,Angela,Peters,470.764.3350x40208,2024-07-01T12:39:10.569000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.058000,low_risk
7d3dc6af-1eea-4a25-adfe-67a213e16e5b,snydermelissa@example.net,Mariah,Gonzalez,921-658-1631x9523,2025-07-27T05:45:40.645000,6,0,0.0,0.0,low,False,2025-09-28T11:37:42.058000,low_risk
3746ab82-8c8f-4305-a348-2d7a725bc23e,gmartinez@example.net,Wanda,Watson,001-984-618-6022x63095,2023-10-09T20:31:50.815000,10,0,0.0,0.0,low,False,2025-09-28T11:37:42.058000,low_risk
25488513-100c-4d44-aad8-7bf048491b60,qmedina@example.com,Paul,Murillo,746-253-2179x79888,2025-08-29T09:37:12.978000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.058000,low_risk
a9769e6e-b28c-4bec-9feb-84ccb9bb3fc3,blakealex@example.org,Paula,Green,4679418972,2024-08-16T09:31:51.732000,8,2,0.25,0.0,low,False,2025-09-28T11:37:42.058000,low_risk
36e46123-3130-44a1-b28f-dc5ee9738deb,ugriffin@example.org,Gary,Howard,841.866.5237,2025-01-09T08:52:21.308000,5,1,0.2,0.0,low,False,2025-09-28T11:37:42.059000,low_risk
4471e3cf-9580-4d09-8078-6e0096dea099,williamcarr@example.com,Seth,Frost,(980)935-3202x15708,2023-12-06T10:24:45.964000,6,1,0.16666666666666666,0.0,low,False,2025-09-28T11:37:42.059000,low_risk
43a981b5-cbdb-49d8-a4c4-49efa24dac84,wwood@example.com,Brian,Scott,777.706.1445x813,2024-01-12T21:48:56.338000,2,0,0.0,0.0,low,False,2025-09-28T11:37:42.059000,low_risk
73ac65a3-2d47-42f8-aa0d-26510eb36a94,mayodouglas@example.com,Jose,Williams,001-903-236-4441x493,2024-05-11T08:04:19.301000,8,1,0.125,0.0,low,False,2025-09-28T11:37:42.059000,low_risk
ad0f1d40-3272-434c-b80b-b395b36e0e6d,priscilla48@example.com,Nicolas,King,(618)243-3441,2025-07-31T15:06:51.565000,6,0,0.0,0.0,low,False,2025-09-28T11:37:42.059000,low_risk
61c975cd-d704-4a8f-a4d1-2d5d5349da72,navarrojohn@example.com,Ronald,Brennan,(824)376-3071,2024-12-29T02:23:22.288000,5,0,0.0,0.0,low,False,2025-09-28T11:37:42.059000,low_risk
f212decd-beba-444a-a4a0-ace78ce81380,bandrews@example.com,Susan,Gillespie,(912)323-0655,2025-03-13T08:29:07.153000,6,1,0.16666666666666666,0.0,low,False,2025-09-28T11:37:42.060000,low_risk
155a5253-3df5-4410-b8ad-f5f9400a5ce2,melissa19@example.org,Melissa,Johnson,+1-335-691-4895,2024-01-31T10:27:37.212000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.060000,low_risk
02cbe123-a5c3-4946-833c-2d3ed28c9448,cookjohn@example.net,Cynthia,Peterson,001-884-731-5057,2024-03-28T00:21:22.352000,12,1,0.08333333333333333,0.0,low,False,2025-09-28T11:37:42.060000,low_risk
29b114de-b5f5-4da3-ae1f-19c9f4df6f5a,bobby21@example.org,Pamela,Oneal,(240)979-8321x704,2025-07-24T19:11:19.861000,3,1,0.3333333333333333,66.66666666666666,high,False,2025-09-28T11:37:42.060000,low_risk
3e8cef88-be5a-40fd-92b8-36b5469fe0be,collinsyesenia@example.net,Stephanie,Gardner,398-478-7397,2023-10-04T00:26:09.497000,6,0,0.0,0.0,low,False,2025-09-28T11:37:42.060000,low_risk
0afdaf88-26bb-433b-ad2d-ec10134aa3e1,lorilopez@example.com,Nicole,Park,+1-607-460-6919x88848,2025-03-01T07:34:36.067000,6,1,0.16666666666666666,0.0,low,False,2025-09-28T11:37:42.061000,low_risk
b9f2fc59-b211-4823-bce5-a04d7088e7ab,newtonedward@example.com,Christian,Gonzalez,2673274380,2024-08-31T22:02:18.826000,4,2,0.5,100.0,critical,False,2025-09-28T11:37:42.061000,low_risk
ae837959-d511-44ee-aba2-70f564e86f1c,alexispitts@example.com,Jeremy,Frazier,212.399.8252,2024-10-03T16:31:03.253000,7,0,0.0,0.0,low,False,2025-09-28T11:37:42.061000,low_risk
45f82c1d-4dcc-4a97-ab15-053c45c9cd14,david06@example.com,Christopher,Lloyd,377.757.6044,2024-02-15T00:14:12.627000,9,0,0.0,0.0,low,False,2025-09-28T11:37:42.061000,low_risk
0d060892-8188-4c86-82d5-b6b5a32f1fe5,carlsonvictoria@example.org,Steven,Fuentes,(992)321-3229,2024-10-05T06:00:41.749000,5,2,0.4,80.0,critical,False,2025-09-28T11:37:42.061000,low_risk
b988ed2c-430b-44f5-9045-6cd821f66986,mary32@example.net,Angela,Vance,+1-730-475-1485,2023-10-03T17:29:10.553000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.062000,low_risk
8255c17d-f307-428f-bc3d-4cd2216b87c9,colleen14@example.net,Juan,Contreras,691-457-3144x653,2025-07-21T17:04:20.179000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.062000,low_risk
e69bc22d-254a-4b9f-95d3-bca1cbbb3128,tylernguyen@example.net,Sean,Peck,001-450-292-8147x978,2024-05-19T03:01:14.269000,6,0,0.0,0.0,low,False,2025-09-28T11:37:42.062000,low_risk
e2437710-38a8-4ea6-aee9-a53f9d5ca9d4,larrywright@example.org,Earl,Hendrix,713-862-8314,2024-03-29T21:51:55.265000,6,1,0.16666666666666666,0.0,low,False,2025-09-28T11:37:42.062000,low_risk
91c03f56-a926-42da-8673-27885b037910,ghunter@example.net,Amy,Ferguson,001-933-460-8003x2760,2024-09-19T23:56:06.367000,5,1,0.2,0.0,low,False,2025-09-28T11:37:42.062000,low_risk
8d6990b4-b4f1-4079-a087-2b9a5aa7300a,kevin67@example.net,Cathy,Robinson,(641)414-5905x23893,2024-04-09T16:05:41.450000,8,2,0.25,0.0,low,False,2025-09-28T11:37:42.062000,low_risk
b6a1c644-fd56-4236-9e7a-9893d60f712f,anna47@example.com,Chase,Hooper,+1-540-298-6021x6364,2025-01-29T03:00:53.481000,8,2,0.25,0.0,low,False,2025-09-28T11:37:42.063000,low_risk
55d6ef31-3362-4b4d-aa95-661988baad13,velasquezdanielle@example.net,Nicholas,Price,371-560-4830,2024-06-18T02:50:42.670000,8,0,0.0,0.0,low,False,2025-09-28T11:37:42.063000,low_risk
5205c3e5-f89c-4051-ba70-3991c3350d54,christophertodd@example.org,Suzanne,Lawson,001-569-389-2239x62320,2024-10-22T15:57:11.722000,4,0,0.0,0.0,low,False,2025-09-28T11:37:42.063000,low_risk
3c2c1066-b86d-4d24-a5e2-70265feb82b7,cgray@example.org,Sharon,Harrell,001-463-219-5576x61875,2024-06-16T11:55:49.344000,2,0,0.0,0.0,low,False,2025-09-28T11:37:42.063000,low_risk
58fa857a-ba4f-40e2-ba06-4c2cc9e6a2c7,medinamiranda@example.net,Paul,Oconnor,(602)404-6364x39388,2024-05-25T19:45:05.041000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.063000,low_risk
f63b9820-56b4-41a8-8d07-d87a4b8b3b77,wkelly@example.net,Aaron,Michael,881.493.9916x5916,2024-01-19T01:25:54.934000,5,0,0.0,0.0,low,False,2025-09-28T11:37:42.064000,low_risk
8fe10b67-116c-4bb5-bf48-e341796325b6,belindapark@example.com,Geoffrey,Garcia,840-306-1244x32837,2024-07-21T02:18:16.143000,6,2,0.3333333333333333,66.66666666666666,high,False,2025-09-28T11:37:42.065000,low_risk
1266e026-4f39-4101-ab0d-c8f970f83458,dwayneduffy@example.org,Jessica,Hunter,(755)821-1064x136,2025-05-28T05:25:52.887000,5,0,0.0,0.0,low,False,2025-09-28T11:37:42.065000,low_risk
c59adc32-81ee-4756-aaf3-a67ac2b8c306,mbrown@example.org,Jacob,Gay,5302704963,2025-09-24T15:17:28.194000,8,2,0.25,0.0,low,False,2025-09-28T11:37:42.065000,low_risk
0f5fb41d-da09-4576-9b0a-6b31eabb4191,gravesadam@example.com,William,Marshall,700-636-3864,2025-02-25T21:15:50.430000,2,0,0.0,0.0,low,False,2025-09-28T11:37:42.066000,low_risk
7b316ea4-302d-4fc9-8ed0-985418ce7610,joelmurphy@example.com,Christopher,Garcia,001-452-947-0586x2045,2025-08-31T18:55:40.912000,5,1,0.2,0.0,low,False,2025-09-28T11:37:42.066000,low_risk
a6a90200-e2c6-4b1f-96ec-885f173d384b,zjohnson@example.com,Victoria,Phillips,623.289.1218,2024-12-22T09:48:03.667000,7,1,0.14285714285714285,0.0,low,False,2025-09-28T11:37:42.066000,low_risk
fe06af62-b41c-49f8-bf5c-4e0988eab9ec,millsjason@example.com,Lori,Martinez,(468)428-9191x373,2024-03-22T14:39:47.572000,5,2,0.4,80.0,critical,False,2025-09-28T11:37:42.066000,low_risk
34b38729-ba42-459a-8142-9c437c3967f2,clinemaurice@example.net,Andre,Leach,+1-878-358-9712x3147,2024-05-18T18:36:47.899000,5,0,0.0,0.0,low,False,2025-09-28T11:37:42.067000,low_risk
fae7d9bc-3b90-470e-8db9-be5d8381e711,obrienjeffrey@example.com,Matthew,Francis,001-446-890-4215,2025-07-07T16:53:22.751000,10,1,0.1,0.0,low,False,2025-09-28T11:37:42.067000,low_risk
1906f999-495c-42dd-aa04-ea70db2ef109,david04@example.net,Steven,Ramos,762-928-9525x699,2025-04-15T01:56:50.289000,8,1,0.125,0.0,low,False,2025-09-28T11:37:42.067000,low_risk
b571e537-0d76-470f-8e82-7fc53e122894,benjamin54@example.net,Patricia,Willis,6718995820,2024-04-29T20:09:39.496000,2,0,0.0,0.0,low,False,2025-09-28T11:37:42.067000,low_risk
14069ea4-d718-4914-ac9d-f4c42247da37,brent32@example.org,Peter,Bennett,+1-660-496-7739x102,2024-08-09T18:34:56.964000,4,1,0.25,0.0,low,False,2025-09-28T11:37:42.067000,low_risk
ee6439a8-22bd-4669-86d3-56a3233c887a,cindy42@example.org,Thomas,Blackburn,(455)958-2879x3841,2025-07-18T16:55:59.700000,6,2,0.3333333333333333,66.66666666666666,high,False,2025-09-28T11:37:42.067000,low_risk
062bdd0d-09fa-4c28-ade4-204550ad27f9,jose15@example.com,Heather,Meyers,+1-797-318-2287x337,2024-02-11T08:22:56.514000,1,0,0.0,0.0,low,False,2025-09-28T11:37:42.068000,low_risk
562c582f-5aa1-4d8c-b411-16061de25b99,solomonjeffrey@example.net,Meredith,Howard,659.541.0415,2024-10-12T10:19:02.822000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.068000,low_risk
53b3338c-338a-4ec1-95c5-3add7bedbb91,mccormickmason@example.org,Lance,Hart,341-346-2681x9617,2024-02-23T03:01:33.534000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.068000,low_risk
45dfb28d-f50b-487c-b9bf-44ad3c3b0934,rebeccabolton@example.com,Tiffany,Taylor,+1-661-757-6819x124,2023-11-07T01:20:46.773000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.068000,low_risk
bea7e319-2157-4d10-8c84-e435dc54d273,smithjeffery@example.com,Tonya,Griffith,+1-665-389-3006x0704,2024-08-18T10:39:12.780000,4,0,0.0,0.0,low,False,2025-09-28T11:37:42.068000,low_risk
a6f9ba85-7ab4-4ab9-a35d-843577c2e7e5,sullivanjoseph@example.org,Stacey,Anderson,(591)319-8396,2024-11-17T10:04:24.043000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.069000,low_risk
319d818b-bce9-45fc-9268-f8a03a3289de,davidlawson@example.net,Teresa,Allen,+1-345-768-7056x4443,2025-06-20T01:58:36.001000,6,0,0.0,0.0,low,False,2025-09-28T11:37:42.069000,low_risk
1d67cb07-da46-4928-b6de-7d12220511e7,tanya18@example.net,Andrew,Stone,+1-244-511-5998x497,2025-08-16T01:07:49.939000,9,2,0.2222222222222222,0.0,low,False,2025-09-28T11:37:42.069000,low_risk
4c33afc6-e710-4c37-bdd7-5552b22ed005,kevin94@example.com,Jaime,Henry,7245504960,2025-08-22T10:43:11.659000,2,0,0.0,0.0,low,False,2025-09-28T11:37:42.069000,low_risk
f665bca5-bc28-4c3b-a0cd-97d98e98ee4a,jean11@example.org,Christopher,Bryant,+1-231-839-5157x905,2025-07-27T12:07:38.396000,6,1,0.16666666666666666,0.0,low,False,2025-09-28T11:37:42.069000,low_risk
4cd53092-64be-4b07-9dac-91f27b78541f,richardboyle@example.com,Timothy,Miller,6174954807,2024-08-14T18:26:09.864000,6,0,0.0,0.0,low,False,2025-09-28T11:37:42.069000,low_risk
4965bb54-c58a-4ea0-abcd-e33cb72c4e3a,kelseybutler@example.net,Dustin,Diaz,523.247.1445x3272,2024-10-10T07:06:30.768000,9,2,0.2222222222222222,0.0,low,False,2025-09-28T11:37:42.070000,low_risk
595cd6cb-e735-48cd-8810-e31734f4d7db,wcarter@example.com,Earl,Thomas,951-367-8905,2023-10-21T12:18:11.813000,8,2,0.25,0.0,low,False,2025-09-28T11:37:42.070000,low_risk
13b9931d-ff12-42a9-8094-73eab151c83b,whamilton@example.net,Tyler,Moreno,250.426.6599x81487,2023-10-07T11:30:54.598000,2,1,0.5,100.0,critical,False,2025-09-28T11:37:42.070000,low_risk
180950f2-4fc3-4227-86f3-f2f7678c1ce2,ibrown@example.com,Cindy,Day,367-510-4100x74300,2025-03-30T01:53:57.915000,1,1,1.0,100.0,critical,False,2025-09-28T11:37:42.070000,low_risk
a427e6da-1d1a-4c92-8d3e-892002e25e7a,turnerwanda@example.com,Heather,Norris,998-512-3392,2024-01-22T19:45:35.924000,4,1,0.25,0.0,low,False,2025-09-28T11:37:42.070000,low_risk
74900677-d000-49a8-ac57-bccaacfd783d,tyleranderson@example.org,Rebekah,White,001-266-434-4030,2024-03-04T10:07:19.918000,4,1,0.25,0.0,low,False,2025-09-28T11:37:42.071000,low_risk
e52b5058-4761-44bc-bb8e-e56e7f62080d,greenbenjamin@example.com,Abigail,Torres,+1-974-571-1433x3131,2025-02-07T11:10:28.020000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.071000,low_risk
2db54d12-03d9-48a4-92c2-e35b1c0f7d7f,robert62@example.com,Jeffrey,Silva,+1-749-830-4204x0339,2025-08-06T01:37:14.099000,8,2,0.25,0.0,low,False,2025-09-28T11:37:42.071000,low_risk
e6ce86a1-4376-4680-b23c-d6af150aafb6,rogerspaula@example.org,Mary,Villa,(821)202-8078,2024-09-03T23:03:01.116000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.071000,low_risk
34bd42da-eed5-4bc3-bc16-8279d54cf5be,roger90@example.org,Miranda,King,+1-318-267-6704x41833,2023-12-17T20:53:58.660000,5,2,0.4,80.0,critical,False,2025-09-28T11:37:42.071000,low_risk
d4ebe86f-e457-4672-9349-14a81eb89be8,garciapaul@example.org,Samantha,Banks,(978)825-5816,2024-06-13T11:06:48.393000,6,0,0.0,0.0,low,False,2025-09-28T11:37:42.072000,low_risk
43407445-c622-4abf-8e23-9149afc93928,erinreilly@example.com,Crystal,Williams,001-770-626-7062,2025-08-22T02:40:06.963000,3,1,0.3333333333333333,66.66666666666666,high,False,2025-09-28T11:37:42.072000,low_risk
742bedca-8350-4007-a218-4b1425127c08,florescynthia@example.org,Daniel,Floyd,(927)346-6366,2024-08-03T12:17:34.973000,6,1,0.16666666666666666,0.0,low,False,2025-09-28T11:37:42.072000,low_risk
88163ade-0bfa-4713-975f-c1086f069614,lyonsglenda@example.org,Claire,Guerrero,683-504-8964,2023-12-14T20:23:34.323000,6,2,0.3333333333333333,66.66666666666666,high,False,2025-09-28T11:37:42.072000,low_risk
9a4d6770-712c-4293-a9f3-6cafd6fd1ec4,omontoya@example.org,Henry,Snyder,(976)740-1975x24565,2024-04-09T14:28:59.837000,4,0,0.0,0.0,low,False,2025-09-28T11:37:42.072000,low_risk
b4af8365-8c58-417a-813c-5d0ed7656a1b,lopezjason@example.net,Colton,Edwards,439-478-0797,2025-05-13T00:49:32.884000,4,0,0.0,0.0,low,False,2025-09-28T11:37:42.073000,low_risk
56ba5211-b19e-4675-beb1-2287e019d1dd,jruiz@example.net,Nicole,Valdez,564.322.0778,2025-02-16T20:21:13.163000,4,2,0.5,100.0,critical,False,2025-09-28T11:37:42.073000,low_risk
f583e6bd-298a-426d-9fce-0ec575a9fe45,hgarrison@example.com,Mike,James,6702638789,2025-06-28T08:50:45.805000,4,3,0.75,100.0,critical,False,2025-09-28T11:37:42.073000,low_risk
7c744780-f664-4d0f-a4f3-58699b814b8f,jmoore@example.com,Linda,Mckinney,+1-498-307-3771x4692,2025-01-26T04:49:22.453000,8,0,0.0,0.0,low,False,2025-09-28T11:37:42.073000,low_risk
aafb6d96-1f1b-44b7-b348-e84b8f29b296,christinejohnson@example.org,Kayla,Walsh,9388458859,2023-11-30T03:57:05.910000,2,0,0.0,0.0,low,False,2025-09-28T11:37:42.073000,low_risk
3c54a1f6-cdbb-4e8d-963a-f565ac7a8ff0,hjoyce@example.com,Anna,Goodwin,386-989-4685x0230,2024-12-06T11:06:12.846000,5,0,0.0,0.0,low,False,2025-09-28T11:37:42.073000,low_risk
5e3d6606-1408-419b-b54a-e7248f89fc85,ibrown@example.org,Michael,Valencia,931-450-6178,2024-03-25T22:44:19.965000,3,1,0.3333333333333333,66.66666666666666,high,False,2025-09-28T11:37:42.074000,low_risk
b22597d0-1995-4de7-9392-ea537cd4a284,judy42@example.net,Alexis,Jacobs,(665)875-4270x87629,2024-11-05T13:24:06.902000,5,1,0.2,0.0,low,False,2025-09-28T11:37:42.074000,low_risk
84ca741e-bcf9-45c6-a89f-2f8a9e8888a4,kproctor@example.org,Adrienne,Hunt,857.584.5928x0150,2024-09-07T05:20:02.498000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.074000,low_risk
1379b41b-d9aa-4b81-b92a-bd2be16be161,michaelfernandez@example.com,Sean,Merritt,633-818-1466,2024-05-24T04:14:56.368000,5,0,0.0,0.0,low,False,2025-09-28T11:37:42.074000,low_risk
